clip_id	track_number	title	artist	album	url	segmentStart	segmentEnd	original_url	mp3_path
41536	09	U Meaning U	Four Stones	La Vie Chill	http://www.magnatune.com/artists/albums/fourstones-viechill/	175	204	http://he3.magnatune.com/all/09-U%20Meaning%20U-Four%20Stones.mp3	a/four_stones-la_vie_chill-09-u_meaning_u-175-204.mp3
15807	03	Topping Off	Four Stones	La Vie Chill	http://www.magnatune.com/artists/albums/fourstones-viechill/	117	146	http://he3.magnatune.com/all/03-Topping%20Off-Four%20Stones.mp3	a/four_stones-la_vie_chill-03-topping_off-117-146.mp3
50943	13	Tikho Nad Richkoyu	Kitka	Nectar	http://www.magnatune.com/artists/albums/kitka-nectar/	117	146	http://he3.magnatune.com/all/13-Tikho%20Nad%20Richkoyu-Kitka.mp3	a/kitka-nectar-13-tikho_nad_richkoyu-117-146.mp3
34187	07	Wave	Bjorn Fogelberg	Karooshi Porn	http://www.magnatune.com/artists/albums/fogelberg-karooshi/	30	59	http://he3.magnatune.com/all/07-Wave-Bjorn%20Fogelberg.mp3	a/bjorn_fogelberg-karooshi_porn-07-wave-30-59.mp3
28508	06	Prelude Op.28 No.15 in Db major	Janine Johnson	Chopin Recital	http://www.magnatune.com/artists/albums/jjohnson-chopin/	117	146	http://he3.magnatune.com/all/06-Prelude%20Op.28%20No.15%20in%20Db%20major-Janine%20Johnson.mp3	a/janine_johnson-chopin_recital-06-prelude_op_28_no_15_in_db_major-117-146.mp3
44060	10	Seaworld	The Headroom Project	Ciri a Doro	http://www.magnatune.com/artists/albums/headroom-ciri/	378	407	http://he3.magnatune.com/all/10-Seaworld-The%20Headroom%20Project.mp3	a/the_headroom_project-ciri_a_doro-10-seaworld-378-407.mp3
42920	10	I care not for these ladies (Thomas Campian)	Edward Martin and William Bastian	Virtues and Vices	http://www.magnatune.com/artists/albums/martin-virtues/	117	146	http://he3.magnatune.com/all/10-I%20care%20not%20for%20these%20ladies%20(Thomas%20Campian)-Edward%20Martin%20and%20William%20Bastian.mp3	a/edward_martin_and_william_bastian-virtues_and_vices-10-i_care_not_for_these_ladies_thomas_campian-117-146.mp3
15977	03	Vergine Bella (Guillaume Dufay)	Asteria	Soyes Loyal	http://www.magnatune.com/artists/albums/asteria-soyes/	117	146	http://he3.magnatune.com/all/03-Vergine%20Bella%20(Guillaume%20Dufay)-Asteria.mp3	a/asteria-soyes_loyal-03-vergine_bella_guillaume_dufay-117-146.mp3
57645	24	Medley of Irish Folk Music (traditional)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	262	291	http://he3.magnatune.com/all/24-Medley%20of%20Irish%20Folk%20Music%20(traditional)-Da%20Camera.mp3	a/da_camera-a_celtic_celebration-24-medley_of_irish_folk_music_traditional-262-291.mp3
34190	07	Wave	Bjorn Fogelberg	Karooshi Porn	http://www.magnatune.com/artists/albums/fogelberg-karooshi/	117	146	http://he3.magnatune.com/all/07-Wave-Bjorn%20Fogelberg.mp3	a/bjorn_fogelberg-karooshi_porn-07-wave-117-146.mp3
36674	08	One Hundred Years (of Solitude)	Falling You	Human	http://www.magnatune.com/artists/albums/fallingyou-human/	233	262	http://he3.magnatune.com/all/08-One%20Hundred%20Years%20(of%20Solitude)-Falling%20You.mp3	a/falling_you-human-08-one_hundred_years_of_solitude-233-262.mp3
38317	08	Wunderwheel	Liquid Zen	Magic Midsummer	http://www.magnatune.com/artists/albums/liquid-magic/	320	349	http://he3.magnatune.com/all/08-Wunderwheel%20-%20Liquid%20Zen.mp3	a/liquid_zen-magic_midsummer-08-wunderwheel-320-349.mp3
33670	07	The 1st Ode of the Easter Kanon	Ensemble Sreteniye	Ancient Church Singing of Byzantine Georgia and Rus	http://www.magnatune.com/artists/albums/sreteniye-ancient/	59	88	http://he3.magnatune.com/all/07-The%201st%20Ode%20of%20the%20Easter%20Kanon-Ensemble%20Sreteniye.mp3	a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-07-the_1st_ode_of_the_easter_kanon-59-88.mp3
27318	06	hiphop110	Mr Gelatine	Electroluv	http://www.magnatune.com/artists/albums/gelatine-electroluv/	88	117	http://he3.magnatune.com/all/06-hiphop110-Mr%20Gelatine.mp3	a/mr_gelatine-electroluv-06-hiphop110-88-117.mp3
1905	01	Helio's Course	DAC Crowell	The Mechanism of Starlight	http://www.magnatune.com/artists/albums/dac-mech/	900	929	http://he3.magnatune.com/all/01-Helio's%20Course-DAC%20Crowell.mp3	a/dac_crowell-the_mechanism_of_starlight-01-helios_course-900-929.mp3
25080	05	Tant Est Mignonne Ma Pensee (Guillaume Dufay)	Asteria	Soyes Loyal	http://www.magnatune.com/artists/albums/asteria-soyes/	175	204	http://he3.magnatune.com/all/05-Tant%20Est%20Mignonne%20Ma%20Pensee%20(Guillaume%20Dufay)-Asteria.mp3	a/asteria-soyes_loyal-05-tant_est_mignonne_ma_pensee_guillaume_dufay-175-204.mp3
48804	12	Salvatrice	Jade Leary	And Come the Sirens	http://www.magnatune.com/artists/albums/jade-sirens/	117	146	http://he3.magnatune.com/all/12-Salvatrice-Jade%20Leary.mp3	a/jade_leary-and_come_the_sirens-12-salvatrice-117-146.mp3
3429	01	Prelude	James Edwards	Le Tresor dOrphee by Antoine Francisque	http://www.magnatune.com/artists/albums/edwards-tresor/	30	59	http://he3.magnatune.com/all/01-Prelude-James%20Edwards.mp3	a/james_edwards-le_tresor_dorphee_by_antoine_francisque-01-prelude-30-59.mp3
46184	11	Mystery	The Headroom Project	Ciri a Doro	http://www.magnatune.com/artists/albums/headroom-ciri/	117	146	http://he3.magnatune.com/all/11-Mystery-The%20Headroom%20Project.mp3	a/the_headroom_project-ciri_a_doro-11-mystery-117-146.mp3
5779	01	Winter Moon	Rhonda Lorence	Winter Moon	http://www.magnatune.com/artists/albums/lorence-winter/	117	146	http://he3.magnatune.com/all/01-Winter%20Moon-Rhonda%20Lorence.mp3	a/rhonda_lorence-winter_moon-01-winter_moon-117-146.mp3
20742	04	Walk Like Me	Four Stones	La Vie Chill	http://www.magnatune.com/artists/albums/fourstones-viechill/	291	320	http://he3.magnatune.com/all/04-Walk%20Like%20Me-Four%20Stones.mp3	a/four_stones-la_vie_chill-04-walk_like_me-291-320.mp3
26332	06	Coda	Somadrone	Trancelucent	http://www.magnatune.com/artists/albums/solace-somadrone/	88	117	http://he3.magnatune.com/all/06-Coda-Somadrone.mp3	a/somadrone-trancelucent-06-coda-88-117.mp3
27384	06	I Wounded My Summer Last Night	Yongen	Yello Haus	http://www.magnatune.com/artists/albums/yongen-yello/	146	175	http://he3.magnatune.com/all/06-I%20Wounded%20My%20Summer%20Last%20Night-Yongen.mp3	a/yongen-yello_haus-06-i_wounded_my_summer_last_night-146-175.mp3
51751	14	pmtayl	Mr Gelatine	Electroluv	http://www.magnatune.com/artists/albums/gelatine-electroluv/	59	88	http://he3.magnatune.com/all/14-pmtayl-Mr%20Gelatine.mp3	a/mr_gelatine-electroluv-14-pmtayl-59-88.mp3
16127	03	WNQD	Somadrone	Trancelucent	http://www.magnatune.com/artists/albums/solace-somadrone/	88	117	http://he3.magnatune.com/all/03-WNQD-Somadrone.mp3	a/somadrone-trancelucent-03-wnqd-88-117.mp3
47915	12	Earth Beyond a Finite Thought	Jade Leary	The Lost Art of Human Kindness	http://www.magnatune.com/artists/albums/jade-art/	494	523	http://he3.magnatune.com/all/12-Earth%20Beyond%20a%20Finite%20Thought-Jade%20Leary.mp3	a/jade_leary-the_lost_art_of_human_kindness-12-earth_beyond_a_finite_thought-494-523.mp3
46066	11	Like a Massive Star	Jade Leary	And Come the Sirens	http://www.magnatune.com/artists/albums/jade-sirens/	0	29	http://he3.magnatune.com/all/11-Like%20a%20Massive%20Star-Jade%20Leary.mp3	a/jade_leary-and_come_the_sirens-11-like_a_massive_star-0-29.mp3
19706	04	Shi	Tilopa	Pictures of Silence	http://www.magnatune.com/artists/albums/tilopa-pictures/	465	494	http://he3.magnatune.com/all/04-Shi-Tilopa.mp3	a/tilopa-pictures_of_silence-04-shi-465-494.mp3
45672	11	Forever Babylon	Falik	Dreams from the Machine	http://www.magnatune.com/artists/albums/falik-dreams/	0	29	http://he3.magnatune.com/all/11-Forever%20Babylon-Falik.mp3	a/falik-dreams_from_the_machine-11-forever_babylon-0-29.mp3
22577	05	Go	Tilopa	Pictures of Silence	http://www.magnatune.com/artists/albums/tilopa-pictures/	0	29	http://he3.magnatune.com/all/05-Go-Tilopa.mp3	a/tilopa-pictures_of_silence-05-go-0-29.mp3
29374	06	Steamy River	Rhonda Lorence	Winter Moon	http://www.magnatune.com/artists/albums/lorence-winter/	175	204	http://he3.magnatune.com/all/06-Steamy%20River-Rhonda%20Lorence.mp3	a/rhonda_lorence-winter_moon-06-steamy_river-175-204.mp3
46068	11	Like a Massive Star	Jade Leary	And Come the Sirens	http://www.magnatune.com/artists/albums/jade-sirens/	59	88	http://he3.magnatune.com/all/11-Like%20a%20Massive%20Star-Jade%20Leary.mp3	a/jade_leary-and_come_the_sirens-11-like_a_massive_star-59-88.mp3
16125	03	WNQD	Somadrone	Trancelucent	http://www.magnatune.com/artists/albums/solace-somadrone/	30	59	http://he3.magnatune.com/all/03-WNQD-Somadrone.mp3	a/somadrone-trancelucent-03-wnqd-30-59.mp3
45013	11	Air_ Summer - The Poppy from Airs for the Seasons (Osward)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	0	29	http://he3.magnatune.com/all/11-Air_%20Summer%20-%20The%20Poppy%20from%20Airs%20for%20the%20Seasons%20(Osward)-Da%20Camera.mp3	a/da_camera-a_celtic_celebration-11-air_summer__the_poppy_from_airs_for_the_seasons_osward-0-29.mp3
1879	01	Helio's Course	DAC Crowell	The Mechanism of Starlight	http://www.magnatune.com/artists/albums/dac-mech/	146	175	http://he3.magnatune.com/all/01-Helio's%20Course-DAC%20Crowell.mp3	a/dac_crowell-the_mechanism_of_starlight-01-helios_course-146-175.mp3
171	01	4 O'Clock Sunny And Hot	Liquid Zen	Magic Midsummer	http://www.magnatune.com/artists/albums/liquid-magic/	0	29	http://he3.magnatune.com/all/01-4%20O'Clock%20Sunny%20And%20Hot%20-%20Liquid%20Zen.mp3	a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-0-29.mp3
26665	06	Demolition Joyride	Electric Frankenstein	The Time Is Now	http://www.magnatune.com/artists/albums/elecfrank-timenow/	0	29	http://he3.magnatune.com/all/06-Demolition%20Joyride-Electric%20Frankenstein.mp3	a/electric_frankenstein-the_time_is_now-06-demolition_joyride-0-29.mp3
1232	01	Destiny Trip	Falling You	Human	http://www.magnatune.com/artists/albums/fallingyou-human/	204	233	http://he3.magnatune.com/all/01-Destiny%20Trip-Falling%20You.mp3	a/falling_you-human-01-destiny_trip-204-233.mp3
46312	11	O Theotokos the Virgin Rejoice (Ave Maria)	Ensemble Sreteniye	Ancient Church Singing of Byzantine Georgia and Rus	http://www.magnatune.com/artists/albums/sreteniye-ancient/	1451	1480	http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3	a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1451-1480.mp3
15022	03	sixfiveoneoh	Bjorn Fogelberg	Karooshi Porn	http://www.magnatune.com/artists/albums/fogelberg-karooshi/	552	581	http://he3.magnatune.com/all/03-sixfiveoneoh-Bjorn%20Fogelberg.mp3	a/bjorn_fogelberg-karooshi_porn-03-sixfiveoneoh-552-581.mp3
18898	04	Pan's Procession	Falik	Dreams from the Machine	http://www.magnatune.com/artists/albums/falik-dreams/	0	29	http://he3.magnatune.com/all/04-Pan's%20Procession-Falik.mp3	a/falik-dreams_from_the_machine-04-pans_procession-0-29.mp3
54293	17	Bakfark_ fantasia	Jacob Heringman	Black Cow	http://www.magnatune.com/artists/albums/heringman-blackcow/	146	175	http://he3.magnatune.com/all/17-Bakfark_%20fantasia-Jacob%20Heringman.mp3	a/jacob_heringman-black_cow-17-bakfark_fantasia-146-175.mp3
33809	07	The Mystery of Pain	Falik	Dreams from the Machine	http://www.magnatune.com/artists/albums/falik-dreams/	204	233	http://he3.magnatune.com/all/07-The%20Mystery%20of%20Pain-Falik.mp3	a/falik-dreams_from_the_machine-07-the_mystery_of_pain-204-233.mp3
16978	04	Ciri a Doro	The Headroom Project	Ciri a Doro	http://www.magnatune.com/artists/albums/headroom-ciri/	30	59	http://he3.magnatune.com/all/04-Ciri%20a%20Doro-The%20Headroom%20Project.mp3	a/the_headroom_project-ciri_a_doro-04-ciri_a_doro-30-59.mp3
1918	01	Helio's Course	DAC Crowell	The Mechanism of Starlight	http://www.magnatune.com/artists/albums/dac-mech/	1277	1306	http://he3.magnatune.com/all/01-Helio's%20Course-DAC%20Crowell.mp3	a/dac_crowell-the_mechanism_of_starlight-01-helios_course-1277-1306.mp3
24970	05	Sun Shines	Plunkett	14 Days	http://www.magnatune.com/artists/albums/plunkett-days/	204	233	http://he3.magnatune.com/all/05-Sun%20Shines-Plunkett.mp3	a/plunkett-14_days-05-sun_shines-204-233.mp3
19532	04	Scream	Yongen	Yello Haus	http://www.magnatune.com/artists/albums/yongen-yello/	146	175	http://he3.magnatune.com/all/04-Scream-Yongen.mp3	a/yongen-yello_haus-04-scream-146-175.mp3
19419	04	Right On Target	Electric Frankenstein	The Time Is Now	http://www.magnatune.com/artists/albums/elecfrank-timenow/	146	175	http://he3.magnatune.com/all/04-Right%20On%20Target-Electric%20Frankenstein.mp3	a/electric_frankenstein-the_time_is_now-04-right_on_target-146-175.mp3
32853	07	Prelude Op.28 No.13 in F major	Janine Johnson	Chopin Recital	http://www.magnatune.com/artists/albums/jjohnson-chopin/	146	175	http://he3.magnatune.com/all/07-Prelude%20Op.28%20No.13%20in%20F%20major-Janine%20Johnson.mp3	a/janine_johnson-chopin_recital-07-prelude_op_28_no_13_in_f_major-146-175.mp3
21619	05	By The Ganges	Tilopa	By The Way	http://www.magnatune.com/artists/albums/tilopa-bytheway/	436	465	http://he3.magnatune.com/all/05-By%20The%20Ganges-Tilopa.mp3	a/tilopa-by_the_way-05-by_the_ganges-436-465.mp3
47606	12	Bakfark_ qui habitat in adjutorio prima pars	Jacob Heringman	Black Cow	http://www.magnatune.com/artists/albums/heringman-blackcow/	30	59	http://he3.magnatune.com/all/12-Bakfark_%20qui%20habitat%20in%20adjutorio%20prima%20pars-Jacob%20Heringman.mp3	a/jacob_heringman-black_cow-12-bakfark_qui_habitat_in_adjutorio_prima_pars-30-59.mp3
13849	03	Mendota	DAC Crowell	The Mechanism of Starlight	http://www.magnatune.com/artists/albums/dac-mech/	842	871	http://he3.magnatune.com/all/03-Mendota-DAC%20Crowell.mp3	a/dac_crowell-the_mechanism_of_starlight-03-mendota-842-871.mp3
42275	10	Cleaning His Gun	Four Stones	La Vie Chill	http://www.magnatune.com/artists/albums/fourstones-viechill/	59	88	http://he3.magnatune.com/all/10-Cleaning%20His%20Gun-Four%20Stones.mp3	a/four_stones-la_vie_chill-10-cleaning_his_gun-59-88.mp3
28063	06	Morningwalk	Tilopa	By The Way	http://www.magnatune.com/artists/albums/tilopa-bytheway/	146	175	http://he3.magnatune.com/all/06-Morningwalk-Tilopa.mp3	a/tilopa-by_the_way-06-morningwalk-146-175.mp3
45582	11	Even If I Want To	Plunkett	14 Days	http://www.magnatune.com/artists/albums/plunkett-days/	175	204	http://he3.magnatune.com/all/11-Even%20If%20I%20Want%20To-Plunkett.mp3	a/plunkett-14_days-11-even_if_i_want_to-175-204.mp3
50270	13	Ne Je Ne Dors (Guillaume Dufay)	Asteria	Soyes Loyal	http://www.magnatune.com/artists/albums/asteria-soyes/	30	59	http://he3.magnatune.com/all/13-Ne%20Je%20Ne%20Dors%20(Guillaume%20Dufay)-Asteria.mp3	a/asteria-soyes_loyal-13-ne_je_ne_dors_guillaume_dufay-30-59.mp3
33788	07	The Irish Ho-Hoane (Anon Fitzwilliam Virginals Book)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	30	59	http://he3.magnatune.com/all/07-The%20Irish%20Ho-Hoane%20(Anon%20Fitzwilliam%20Virginals%20Book)-Da%20Camera.mp3	a/da_camera-a_celtic_celebration-07-the_irish_hohoane_anon_fitzwilliam_virginals_book-30-59.mp3
51660	14	Ostinato vo seguire (Trombocino)	Edward Martin and William Bastian	Virtues and Vices	http://www.magnatune.com/artists/albums/martin-virtues/	30	59	http://he3.magnatune.com/all/14-Ostinato%20vo%20seguire%20(Trombocino)-Edward%20Martin%20and%20William%20Bastian.mp3	a/edward_martin_and_william_bastian-virtues_and_vices-14-ostinato_vo_seguire_trombocino-30-59.mp3
21626	05	By The Ganges	Tilopa	By The Way	http://www.magnatune.com/artists/albums/tilopa-bytheway/	639	668	http://he3.magnatune.com/all/05-By%20The%20Ganges-Tilopa.mp3	a/tilopa-by_the_way-05-by_the_ganges-639-668.mp3
18180	04	J'atendray Tant (Guillaume Dufay)	Asteria	Soyes Loyal	http://www.magnatune.com/artists/albums/asteria-soyes/	30	59	http://he3.magnatune.com/all/04-J'atendray%20Tant%20(Guillaume%20Dufay)-Asteria.mp3	a/asteria-soyes_loyal-04-jatendray_tant_guillaume_dufay-30-59.mp3
46356	11	Orange Silhouette	Liquid Zen	Magic Midsummer	http://www.magnatune.com/artists/albums/liquid-magic/	204	233	http://he3.magnatune.com/all/11-Orange%20Silhouette%20-%20Liquid%20Zen.mp3	a/liquid_zen-magic_midsummer-11-orange_silhouette-204-233.mp3
5157	01	Teenage Shutdown	Electric Frankenstein	The Time Is Now	http://www.magnatune.com/artists/albums/elecfrank-timenow/	30	59	http://he3.magnatune.com/all/01-Teenage%20Shutdown-Electric%20Frankenstein.mp3	a/electric_frankenstein-the_time_is_now-01-teenage_shutdown-30-59.mp3
33817	07	The Rosievessel	Jade Leary	The Lost Art of Human Kindness	http://www.magnatune.com/artists/albums/jade-art/	0	29	http://he3.magnatune.com/all/07-The%20Rosievessel-Jade%20Leary.mp3	a/jade_leary-the_lost_art_of_human_kindness-07-the_rosievessel-0-29.mp3
24477	05	six wheels on soil	Bjorn Fogelberg	Karooshi Porn	http://www.magnatune.com/artists/albums/fogelberg-karooshi/	146	175	http://he3.magnatune.com/all/05-six%20wheels%20on%20soil-Bjorn%20Fogelberg.mp3	a/bjorn_fogelberg-karooshi_porn-05-six_wheels_on_soil-146-175.mp3
21638	05	By The Ganges	Tilopa	By The Way	http://www.magnatune.com/artists/albums/tilopa-bytheway/	987	1016	http://he3.magnatune.com/all/05-By%20The%20Ganges-Tilopa.mp3	a/tilopa-by_the_way-05-by_the_ganges-987-1016.mp3
26335	06	Coda	Somadrone	Trancelucent	http://www.magnatune.com/artists/albums/solace-somadrone/	175	204	http://he3.magnatune.com/all/06-Coda-Somadrone.mp3	a/somadrone-trancelucent-06-coda-175-204.mp3
33450	07	Starshine	Falling You	Human	http://www.magnatune.com/artists/albums/fallingyou-human/	262	291	http://he3.magnatune.com/all/07-Starshine-Falling%20You.mp3	a/falling_you-human-07-starshine-262-291.mp3
45682	11	Forever Babylon	Falik	Dreams from the Machine	http://www.magnatune.com/artists/albums/falik-dreams/	291	320	http://he3.magnatune.com/all/11-Forever%20Babylon-Falik.mp3	a/falik-dreams_from_the_machine-11-forever_babylon-291-320.mp3
11551	03	Amigos De Viaje	Tilopa	By The Way	http://www.magnatune.com/artists/albums/tilopa-bytheway/	262	291	http://he3.magnatune.com/all/03-Amigos%20De%20Viaje-Tilopa.mp3	a/tilopa-by_the_way-03-amigos_de_viaje-262-291.mp3
16325	04	21st Century	Plunkett	14 Days	http://www.magnatune.com/artists/albums/plunkett-days/	0	29	http://he3.magnatune.com/all/04-21st%20Century-Plunkett.mp3	a/plunkett-14_days-04-21st_century-0-29.mp3
54989	17	Yofcharche Mlado	Kitka	Nectar	http://www.magnatune.com/artists/albums/kitka-nectar/	117	146	http://he3.magnatune.com/all/17-Yofcharche%20Mlado-Kitka.mp3	a/kitka-nectar-17-yofcharche_mlado-117-146.mp3
10923	02	Up A Hill	Plunkett	14 Days	http://www.magnatune.com/artists/albums/plunkett-days/	30	59	http://he3.magnatune.com/all/02-Up%20A%20Hill-Plunkett.mp3	a/plunkett-14_days-02-up_a_hill-30-59.mp3
22834	05	I Want More	Electric Frankenstein	The Time Is Now	http://www.magnatune.com/artists/albums/elecfrank-timenow/	146	175	http://he3.magnatune.com/all/05-I%20Want%20More-Electric%20Frankenstein.mp3	a/electric_frankenstein-the_time_is_now-05-i_want_more-146-175.mp3
15452	03	Superstar	Electric Frankenstein	The Time Is Now	http://www.magnatune.com/artists/albums/elecfrank-timenow/	117	146	http://he3.magnatune.com/all/03-Superstar-Electric%20Frankenstein.mp3	a/electric_frankenstein-the_time_is_now-03-superstar-117-146.mp3
33803	07	The Mystery of Pain	Falik	Dreams from the Machine	http://www.magnatune.com/artists/albums/falik-dreams/	30	59	http://he3.magnatune.com/all/07-The%20Mystery%20of%20Pain-Falik.mp3	a/falik-dreams_from_the_machine-07-the_mystery_of_pain-30-59.mp3
15808	03	Topping Off	Four Stones	La Vie Chill	http://www.magnatune.com/artists/albums/fourstones-viechill/	146	175	http://he3.magnatune.com/all/03-Topping%20Off-Four%20Stones.mp3	a/four_stones-la_vie_chill-03-topping_off-146-175.mp3
37301	08	Shto Mi E Milo (Macedonia)	Kitka	Nectar	http://www.magnatune.com/artists/albums/kitka-nectar/	233	262	http://he3.magnatune.com/all/08-Shto%20Mi%20E%20Milo%20(Macedonia)-Kitka.mp3	a/kitka-nectar-08-shto_mi_e_milo_macedonia-233-262.mp3
